"0","fit     <- aov(DT ~ Day_id * Treat, data=DB)"
"0","summary(fit)"
"1","            "
"1"," Df"
"1"," Sum Sq"
"1"," Mean Sq"
"1"," F value"
"1","   Pr(>F)"
"1","    "
"1","
Day_id      "
"1","  2"
"1","   0.78"
"1","    0.39"
"1","   4.549"
"1","   0.0339"
"1"," *  "
"1","
Treat       "
"1","  3"
"1"," 105.98"
"1","   35.33"
"1"," 411.579"
"1"," 2.32e-12"
"1"," ***"
"1","
Day_id:Treat"
"1","  6"
"1","   1.01"
"1","    0.17"
"1","   1.953"
"1","   0.1525"
"1","    "
"1","
Residuals   "
"1"," 12"
"1","   1.03"
"1","    0.09"
"1","        "
"1","         "
"1","    "
"1","
"
"1","---
Signif. codes:  "
"1",""
"1","0 ‘***’ 0.001 ‘**’ 0.01 ‘*’ 0.05 ‘.’ 0.1 ‘ ’ 1"
"1","
"
